first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2020-09-27,2020-10-03,40-44,נקבה,10328,1028.0,0.0
2020-09-27,2020-10-03,45-49,זכר,7196,1116.0,<15
2020-09-27,2020-10-03,45-49,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,45-49,נקבה,10230,1018.0,0.0
2020-09-27,2020-10-03,50-54,זכר,6292,894.0,<15
2020-09-27,2020-10-03,50-54,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,50-54,נקבה,9475,843.0,<15
2020-09-27,2020-10-03,55-59,זכר,5592,796.0,<15
2020-09-27,2020-10-03,55-59,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,55-59,נקבה,8398,727.0,<15
2020-09-27,2020-10-03,60-64,זכר,5175,760.0,<15
2020-09-27,2020-10-03,60-64,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,60-64,נקבה,7417,606.0,<15
2020-09-27,2020-10-03,65-69,זכר,4342,647.0,<15
2020-09-27,2020-10-03,65-69,לא ידוע,<15,0.0,0.0
2020-09-27,2020-10-03,65-69,נקבה,5419,485.0,<15
2020-09-27,2020-10-03,70-74,זכר,3534,447.0,19.0
2020-09-27,2020-10-03,70-74,נקבה,4465,334.0,<15
2020-09-27,2020-10-03,75-79,זכר,2121,262.0,26.0
2020-09-27,2020-10-03,75-79,לא ידוע,<15,0.0,0.0
2020-09-27,2020-10-03,75-79,נקבה,2814,231.0,<15
2020-09-27,2020-10-03,80+,זכר,5078,388.0,76.0
2020-09-27,2020-10-03,80+,לא ידוע,<15,0.0,0.0
2020-09-27,2020-10-03,80+,נקבה,10689,465.0,62.0
2020-09-27,2020-10-03,NULL,זכר,1470,112.0,0.0
2020-09-27,2020-10-03,NULL,לא ידוע,578,23.0,0.0
2020-09-27,2020-10-03,NULL,נקבה,1345,106.0,0.0
2020-10-04,2020-10-10,0-19,זכר,30038,4162.0,0.0
2020-10-04,2020-10-10,0-19,לא ידוע,176,46.0,0.0
2020-10-04,2020-10-10,0-19,נקבה,28407,3924.0,0.0
2020-10-04,2020-10-10,20-24,זכר,10624,1483.0,0.0
2020-10-04,2020-10-10,20-24,לא ידוע,<15,0.0,0.0
2020-10-04,2020-10-10,20-24,נקבה,11011,1280.0,<15
2020-10-04,2020-10-10,25-29,זכר,9585,1105.0,0.0
2020-10-04,2020-10-10,25-29,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,25-29,נקבה,11194,963.0,0.0
2020-10-04,2020-10-10,30-34,זכר,8582,911.0,0.0
2020-10-04,2020-10-10,30-34,לא ידוע,23,0.0,0.0
2020-10-04,2020-10-10,30-34,נקבה,10741,804.0,<15
2020-10-04,2020-10-10,35-39,זכר,7666,803.0,<15
2020-10-04,2020-10-10,35-39,לא ידוע,24,<15,0.0
2020-10-04,2020-10-10,35-39,נקבה,9819,749.0,0.0
2020-10-04,2020-10-10,40-44,זכר,6915,741.0,0.0
2020-10-04,2020-10-10,40-44,לא ידוע,20,<15,0.0
2020-10-04,2020-10-10,40-44,נקבה,9767,735.0,0.0
2020-10-04,2020-10-10,45-49,זכר,6505,703.0,0.0
2020-10-04,2020-10-10,45-49,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,45-49,נקבה,9843,712.0,<15
2020-10-04,2020-10-10,50-54,זכר,5731,569.0,<15
2020-10-04,2020-10-10,50-54,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,50-54,נקבה,9319,573.0,0.0
2020-10-04,2020-10-10,55-59,זכר,5332,577.0,<15
2020-10-04,2020-10-10,55-59,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,55-59,נקבה,8463,542.0,<15
2020-10-04,2020-10-10,60-64,זכר,5043,544.0,<15
2020-10-04,2020-10-10,60-64,לא ידוע,<15,0.0,0.0
2020-10-04,2020-10-10,60-64,נקבה,7692,438.0,<15
2020-10-04,2020-10-10,65-69,זכר,4529,451.0,<15
2020-10-04,2020-10-10,65-69,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,65-69,נקבה,5847,353.0,<15
2020-10-04,2020-10-10,70-74,זכר,3663,337.0,19.0
2020-10-04,2020-10-10,70-74,לא ידוע,<15,<15,0.0
2020-10-04,2020-10-10,70-74,נקבה,5071,314.0,<15
2020-10-04,2020-10-10,75-79,זכר,2433,221.0,17.0
2020-10-04,2020-10-10,75-79,נקבה,3124,189.0,17.0
2020-10-04,2020-10-10,80+,זכר,5730,319.0,77.0
2020-10-04,2020-10-10,80+,נקבה,12312,414.0,68.0
2020-10-04,2020-10-10,NULL,זכר,1430,107.0,0.0
2020-10-04,2020-10-10,NULL,לא ידוע,605,19.0,0.0
2020-10-04,2020-10-10,NULL,נקבה,1326,80.0,0.0
2020-10-11,2020-10-17,0-19,זכר,22484,2066.0,0.0
2020-10-11,2020-10-17,0-19,לא ידוע,106,18.0,0.0
2020-10-11,2020-10-17,0-19,נקבה,20598,2039.0,<15
2020-10-11,2020-10-17,20-24,זכר,8354,742.0,0.0
2020-10-11,2020-10-17,20-24,לא ידוע,<15,<15,0.0
2020-10-11,2020-10-17,20-24,נקבה,9188,704.0,0.0
2020-10-11,2020-10-17,25-29,זכר,7685,519.0,0.0
2020-10-11,2020-10-17,25-29,לא ידוע,<15,0.0,0.0
2020-10-11,2020-10-17,25-29,נקבה,9863,541.0,0.0
2020-10-11,2020-10-17,30-34,זכר,7152,420.0,0.0
2020-10-11,2020-10-17,30-34,לא ידוע,28,<15,0.0
2020-10-11,2020-10-17,30-34,נקבה,10127,452.0,0.0
2020-10-11,2020-10-17,35-39,זכר,6482,386.0,0.0
2020-10-11,2020-10-17,35-39,לא ידוע,23,0.0,0.0
2020-10-11,2020-10-17,35-39,נקבה,9720,410.0,0.0
2020-10-11,2020-10-17,40-44,זכר,5938,350.0,0.0
2020-10-11,2020-10-17,40-44,לא ידוע,20,<15,0.0
2020-10-11,2020-10-17,40-44,נקבה,9732,386.0,0.0
2020-10-11,2020-10-17,45-49,זכר,5747,316.0,<15
2020-10-11,2020-10-17,45-49,לא ידוע,18,<15,0.0
2020-10-11,2020-10-17,45-49,נקבה,10018,346.0,0.0
2020-10-11,2020-10-17,50-54,זכר,5207,286.0,<15
2020-10-11,2020-10-17,50-54,לא ידוע,<15,<15,0.0
2020-10-11,2020-10-17,50-54,נקבה,9582,345.0,<15
2020-10-11,2020-10-17,55-59,זכר,4691,259.0,<15
2020-10-11,2020-10-17,55-59,לא ידוע,<15,0.0,0.0
2020-10-11,2020-10-17,55-59,נקבה,8938,270.0,<15
2020-10-11,2020-10-17,60-64,זכר,4571,237.0,<15
2020-10-11,2020-10-17,60-64,לא ידוע,<15,0.0,0.0
2020-10-11,2020-10-17,60-64,נקבה,8044,231.0,<15
2020-10-11,2020-10-17,65-69,זכר,4181,205.0,18.0
2020-10-11,2020-10-17,65-69,לא ידוע,<15,<15,0.0
2020-10-11,2020-10-17,65-69,נקבה,5926,167.0,<15
2020-10-11,2020-10-17,70-74,זכר,3691,161.0,28.0
2020-10-11,2020-10-17,70-74,לא ידוע,<15,<15,0.0
2020-10-11,2020-10-17,70-74,נקבה,4789,126.0,<15
2020-10-11,2020-10-17,75-79,זכר,2229,114.0,22.0
2020-10-11,2020-10-17,75-79,לא ידוע,<15,0.0,0.0
2020-10-11,2020-10-17,75-79,נקבה,2988,98.0,<15
2020-10-11,2020-10-17,80+,זכר,4894,156.0,78.0
2020-10-11,2020-10-17,80+,לא ידוע,<15,0.0,0.0
2020-10-11,2020-10-17,80+,נקבה,10604,279.0,51.0
2020-10-11,2020-10-17,NULL,זכר,1389,59.0,<15
2020-10-11,2020-10-17,NULL,לא ידוע,542,18.0,0.0
2020-10-11,2020-10-17,NULL,נקבה,1285,80.0,0.0
2020-10-18,2020-10-24,0-19,זכר,27655,1155.0,0.0
2020-10-18,2020-10-24,0-19,לא ידוע,43,<15,0.0
2020-10-18,2020-10-24,0-19,נקבה,15551,1008.0,0.0
2020-10-18,2020-10-24,20-24,זכר,10637,397.0,0.0
2020-10-18,2020-10-24,20-24,לא ידוע,<15,<15,0.0
2020-10-18,2020-10-24,20-24,נקבה,8019,362.0,0.0
2020-10-18,2020-10-24,25-29,זכר,6913,254.0,0.0
2020-10-18,2020-10-24,25-29,לא ידוע,<15,<15,0.0
2020-10-18,2020-10-24,25-29,נקבה,9326,278.0,0.0
2020-10-18,2020-10-24,30-34,זכר,6728,248.0,0.0
2020-10-18,2020-10-24,30-34,לא ידוע,20,0.0,0.0
2020-10-18,2020-10-24,30-34,נקבה,9668,256.0,0.0
2020-10-18,2020-10-24,35-39,זכר,6220,219.0,0.0
2020-10-18,2020-10-24,35-39,לא ידוע,26,<15,0.0
2020-10-18,2020-10-24,35-39,נקבה,9450,220.0,<15
2020-10-18,2020-10-24,40-44,זכר,5511,198.0,0.0
2020-10-18,2020-10-24,40-44,לא ידוע,24,<15,0.0
2020-10-18,2020-10-24,40-44,נקבה,9437,217.0,<15
2020-10-18,2020-10-24,45-49,זכר,5359,204.0,<15
2020-10-18,2020-10-24,45-49,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,45-49,נקבה,9787,198.0,0.0
2020-10-18,2020-10-24,50-54,זכר,4693,166.0,<15
2020-10-18,2020-10-24,50-54,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,50-54,נקבה,9339,192.0,<15
2020-10-18,2020-10-24,55-59,זכר,4302,142.0,<15
2020-10-18,2020-10-24,55-59,לא ידוע,15,0.0,0.0
2020-10-18,2020-10-24,55-59,נקבה,8592,146.0,<15
2020-10-18,2020-10-24,60-64,זכר,4191,127.0,<15
2020-10-18,2020-10-24,60-64,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,60-64,נקבה,7814,135.0,<15
2020-10-18,2020-10-24,65-69,זכר,3812,108.0,<15
2020-10-18,2020-10-24,65-69,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,65-69,נקבה,5729,97.0,<15
2020-10-18,2020-10-24,70-74,זכר,3324,79.0,21.0
2020-10-18,2020-10-24,70-74,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,70-74,נקבה,4402,82.0,<15
2020-10-18,2020-10-24,75-79,זכר,1979,46.0,16.0
2020-10-18,2020-10-24,75-79,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,75-79,נקבה,2527,55.0,<15
2020-10-18,2020-10-24,80+,זכר,3765,99.0,64.0
2020-10-18,2020-10-24,80+,לא ידוע,<15,0.0,0.0
2020-10-18,2020-10-24,80+,נקבה,7541,146.0,46.0
2020-10-18,2020-10-24,NULL,זכר,1598,39.0,0.0
2020-10-18,2020-10-24,NULL,לא ידוע,558,<15,0.0
2020-10-18,2020-10-24,NULL,נקבה,1399,37.0,<15
2020-10-25,2020-10-31,0-19,זכר,22978,712.0,0.0
2020-10-25,2020-10-31,0-19,לא ידוע,68,<15,0.0
2020-10-25,2020-10-31,0-19,נקבה,15548,585.0,0.0
2020-10-25,2020-10-31,20-24,זכר,9386,248.0,0.0
2020-10-25,2020-10-31,20-24,לא ידוע,<15,<15,0.0
2020-10-25,2020-10-31,20-24,נקבה,7259,266.0,0.0
2020-10-25,2020-10-31,25-29,זכר,6656,177.0,0.0
2020-10-25,2020-10-31,25-29,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,25-29,נקבה,9341,225.0,0.0
2020-10-25,2020-10-31,30-34,זכר,6899,154.0,<15
2020-10-25,2020-10-31,30-34,לא ידוע,21,0.0,0.0
2020-10-25,2020-10-31,30-34,נקבה,10299,162.0,0.0
2020-10-25,2020-10-31,35-39,זכר,6487,137.0,<15
2020-10-25,2020-10-31,35-39,לא ידוע,20,0.0,0.0
2020-10-25,2020-10-31,35-39,נקבה,9809,171.0,0.0
2020-10-25,2020-10-31,40-44,זכר,5690,132.0,<15
2020-10-25,2020-10-31,40-44,לא ידוע,21,0.0,0.0
2020-10-25,2020-10-31,40-44,נקבה,9539,162.0,<15
2020-10-25,2020-10-31,45-49,זכר,5298,131.0,<15
2020-10-25,2020-10-31,45-49,לא ידוע,<15,<15,0.0
2020-10-25,2020-10-31,45-49,נקבה,9720,157.0,0.0
2020-10-25,2020-10-31,50-54,זכר,4677,116.0,<15
2020-10-25,2020-10-31,50-54,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,50-54,נקבה,8897,143.0,0.0
2020-10-25,2020-10-31,55-59,זכר,4243,97.0,<15
2020-10-25,2020-10-31,55-59,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,55-59,נקבה,8197,118.0,<15
2020-10-25,2020-10-31,60-64,זכר,4136,110.0,<15
2020-10-25,2020-10-31,60-64,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,60-64,נקבה,7467,89.0,<15
2020-10-25,2020-10-31,65-69,זכר,3848,78.0,<15
2020-10-25,2020-10-31,65-69,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,65-69,נקבה,5276,66.0,<15
2020-10-25,2020-10-31,70-74,זכר,3252,54.0,<15
2020-10-25,2020-10-31,70-74,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,70-74,נקבה,4265,54.0,<15
2020-10-25,2020-10-31,75-79,זכר,1834,38.0,<15
2020-10-25,2020-10-31,75-79,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,75-79,נקבה,2347,35.0,<15
2020-10-25,2020-10-31,80+,זכר,3839,57.0,40.0
2020-10-25,2020-10-31,80+,לא ידוע,<15,0.0,0.0
2020-10-25,2020-10-31,80+,נקבה,7750,74.0,47.0
2020-10-25,2020-10-31,NULL,זכר,1818,46.0,0.0
2020-10-25,2020-10-31,NULL,לא ידוע,641,22.0,0.0
2020-10-25,2020-10-31,NULL,נקבה,1397,26.0,0.0
2020-11-01,2020-11-07,0-19,זכר,27048,604.0,0.0
2020-11-01,2020-11-07,0-19,לא ידוע,46,<15,0.0
2020-11-01,2020-11-07,0-19,נקבה,16744,595.0,0.0
2020-11-01,2020-11-07,20-24,זכר,9556,210.0,0.0
2020-11-01,2020-11-07,20-24,לא ידוע,<15,<15,0.0
2020-11-01,2020-11-07,20-24,נקבה,6790,222.0,0.0
2020-11-01,2020-11-07,25-29,זכר,7125,187.0,0.0
2020-11-01,2020-11-07,25-29,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,25-29,נקבה,8820,227.0,0.0
2020-11-01,2020-11-07,30-34,זכר,7107,156.0,<15
2020-11-01,2020-11-07,30-34,לא ידוע,23,0.0,0.0
2020-11-01,2020-11-07,30-34,נקבה,9585,208.0,<15
2020-11-01,2020-11-07,35-39,זכר,6842,130.0,0.0
2020-11-01,2020-11-07,35-39,לא ידוע,24,<15,0.0
2020-11-01,2020-11-07,35-39,נקבה,8977,155.0,0.0
2020-11-01,2020-11-07,40-44,זכר,6000,141.0,0.0
2020-11-01,2020-11-07,40-44,לא ידוע,25,<15,0.0
2020-11-01,2020-11-07,40-44,נקבה,8595,175.0,0.0
2020-11-01,2020-11-07,45-49,זכר,5531,145.0,0.0
2020-11-01,2020-11-07,45-49,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,45-49,נקבה,8498,179.0,0.0
2020-11-01,2020-11-07,50-54,זכר,4710,130.0,<15
2020-11-01,2020-11-07,50-54,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,50-54,נקבה,7828,154.0,<15
2020-11-01,2020-11-07,55-59,זכר,4303,127.0,<15
2020-11-01,2020-11-07,55-59,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,55-59,נקבה,7389,125.0,<15
2020-11-01,2020-11-07,60-64,זכר,4162,85.0,<15
2020-11-01,2020-11-07,60-64,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,60-64,נקבה,6986,85.0,<15
2020-11-01,2020-11-07,65-69,זכר,3932,65.0,<15
2020-11-01,2020-11-07,65-69,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,65-69,נקבה,5193,86.0,<15
2020-11-01,2020-11-07,70-74,זכר,3463,44.0,<15
2020-11-01,2020-11-07,70-74,נקבה,4227,59.0,<15
2020-11-01,2020-11-07,75-79,זכר,1832,31.0,<15
2020-11-01,2020-11-07,75-79,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,75-79,נקבה,2441,26.0,<15
2020-11-01,2020-11-07,80+,זכר,3606,45.0,22.0
2020-11-01,2020-11-07,80+,לא ידוע,<15,0.0,0.0
2020-11-01,2020-11-07,80+,נקבה,7051,82.0,34.0
2020-11-01,2020-11-07,NULL,זכר,1578,23.0,0.0
2020-11-01,2020-11-07,NULL,לא ידוע,444,<15,0.0
2020-11-01,2020-11-07,NULL,נקבה,1136,25.0,<15
2020-11-08,2020-11-14,0-19,זכר,29260,663.0,0.0
2020-11-08,2020-11-14,0-19,לא ידוע,88,<15,0.0
2020-11-08,2020-11-14,0-19,נקבה,21318,590.0,0.0
2020-11-08,2020-11-14,20-24,זכר,7528,203.0,0.0
2020-11-08,2020-11-14,20-24,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,20-24,נקבה,7381,214.0,0.0
2020-11-08,2020-11-14,25-29,זכר,6877,140.0,0.0
2020-11-08,2020-11-14,25-29,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,25-29,נקבה,9472,239.0,0.0
2020-11-08,2020-11-14,30-34,זכר,7682,167.0,0.0
2020-11-08,2020-11-14,30-34,לא ידוע,23,<15,0.0
2020-11-08,2020-11-14,30-34,נקבה,10739,170.0,0.0
2020-11-08,2020-11-14,35-39,זכר,7704,139.0,0.0
2020-11-08,2020-11-14,35-39,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,35-39,נקבה,10302,165.0,0.0
2020-11-08,2020-11-14,40-44,זכר,6647,164.0,0.0
2020-11-08,2020-11-14,40-44,לא ידוע,20,0.0,0.0
2020-11-08,2020-11-14,40-44,נקבה,9483,181.0,0.0
2020-11-08,2020-11-14,45-49,זכר,5985,139.0,<15
2020-11-08,2020-11-14,45-49,לא ידוע,<15,<15,0.0
2020-11-08,2020-11-14,45-49,נקבה,8918,170.0,<15
2020-11-08,2020-11-14,50-54,זכר,4773,129.0,<15
2020-11-08,2020-11-14,50-54,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,50-54,נקבה,7957,142.0,<15
2020-11-08,2020-11-14,55-59,זכר,4500,113.0,<15
2020-11-08,2020-11-14,55-59,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,55-59,נקבה,7481,114.0,<15
2020-11-08,2020-11-14,60-64,זכר,4426,87.0,<15
2020-11-08,2020-11-14,60-64,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,60-64,נקבה,7219,98.0,<15
2020-11-08,2020-11-14,65-69,זכר,4142,81.0,<15
2020-11-08,2020-11-14,65-69,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,65-69,נקבה,5521,84.0,<15
2020-11-08,2020-11-14,70-74,זכר,3703,64.0,<15
2020-11-08,2020-11-14,70-74,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,70-74,נקבה,4463,68.0,<15
2020-11-08,2020-11-14,75-79,זכר,2143,41.0,<15
2020-11-08,2020-11-14,75-79,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,75-79,נקבה,2489,40.0,<15
2020-11-08,2020-11-14,80+,זכר,3712,40.0,<15
2020-11-08,2020-11-14,80+,לא ידוע,<15,0.0,0.0
2020-11-08,2020-11-14,80+,נקבה,6784,73.0,<15
2020-11-08,2020-11-14,NULL,זכר,1747,26.0,0.0
2020-11-08,2020-11-14,NULL,לא ידוע,419,<15,0.0
2020-11-08,2020-11-14,NULL,נקבה,1157,25.0,0.0
2020-11-15,2020-11-21,0-19,זכר,36644,668.0,0.0
2020-11-15,2020-11-21,0-19,לא ידוע,139,<15,0.0
2020-11-15,2020-11-21,0-19,נקבה,25822,684.0,0.0
2020-11-15,2020-11-21,20-24,זכר,12513,197.0,0.0
2020-11-15,2020-11-21,20-24,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,20-24,נקבה,9490,266.0,0.0
2020-11-15,2020-11-21,25-29,זכר,9862,179.0,0.0
2020-11-15,2020-11-21,25-29,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,25-29,נקבה,11456,242.0,<15
2020-11-15,2020-11-21,30-34,זכר,10360,162.0,0.0
2020-11-15,2020-11-21,30-34,לא ידוע,53,0.0,0.0
2020-11-15,2020-11-21,30-34,נקבה,12548,245.0,0.0
2020-11-15,2020-11-21,35-39,זכר,9984,178.0,0.0
2020-11-15,2020-11-21,35-39,לא ידוע,45,0.0,0.0
2020-11-15,2020-11-21,35-39,נקבה,12316,211.0,0.0
2020-11-15,2020-11-21,40-44,זכר,9510,153.0,0.0
2020-11-15,2020-11-21,40-44,לא ידוע,26,0.0,0.0
2020-11-15,2020-11-21,40-44,נקבה,11898,200.0,0.0
2020-11-15,2020-11-21,45-49,זכר,8956,156.0,0.0
2020-11-15,2020-11-21,45-49,לא ידוע,24,0.0,0.0
2020-11-15,2020-11-21,45-49,נקבה,11437,201.0,0.0
2020-11-15,2020-11-21,50-54,זכר,7561,136.0,0.0
2020-11-15,2020-11-21,50-54,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,50-54,נקבה,10492,171.0,<15
2020-11-15,2020-11-21,55-59,זכר,6691,121.0,0.0
2020-11-15,2020-11-21,55-59,לא ידוע,15,0.0,0.0
2020-11-15,2020-11-21,55-59,נקבה,9575,129.0,<15
2020-11-15,2020-11-21,60-64,זכר,6227,115.0,<15
2020-11-15,2020-11-21,60-64,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,60-64,נקבה,9084,113.0,0.0
2020-11-15,2020-11-21,65-69,זכר,5616,86.0,<15
2020-11-15,2020-11-21,65-69,לא ידוע,<15,<15,0.0
2020-11-15,2020-11-21,65-69,נקבה,6739,80.0,<15
2020-11-15,2020-11-21,70-74,זכר,4298,58.0,<15
2020-11-15,2020-11-21,70-74,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,70-74,נקבה,5109,65.0,<15
2020-11-15,2020-11-21,75-79,זכר,2249,39.0,<15
2020-11-15,2020-11-21,75-79,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,75-79,נקבה,2589,42.0,<15
2020-11-15,2020-11-21,80+,זכר,3666,43.0,<15
2020-11-15,2020-11-21,80+,לא ידוע,<15,0.0,0.0
2020-11-15,2020-11-21,80+,נקבה,6966,76.0,20.0
2020-11-15,2020-11-21,NULL,זכר,2031,31.0,0.0
2020-11-15,2020-11-21,NULL,לא ידוע,626,<15,0.0
2020-11-15,2020-11-21,NULL,נקבה,1570,27.0,0.0
2020-11-22,2020-11-28,0-19,זכר,38985,841.0,0.0
2020-11-22,2020-11-28,0-19,לא ידוע,161,<15,0.0
2020-11-22,2020-11-28,0-19,נקבה,32104,868.0,0.0
2020-11-22,2020-11-28,20-24,זכר,12360,277.0,0.0
2020-11-22,2020-11-28,20-24,לא ידוע,<15,<15,0.0
2020-11-22,2020-11-28,20-24,נקבה,11045,337.0,0.0
2020-11-22,2020-11-28,25-29,זכר,11262,230.0,0.0
2020-11-22,2020-11-28,25-29,לא ידוע,25,0.0,0.0
2020-11-22,2020-11-28,25-29,נקבה,12754,295.0,0.0
2020-11-22,2020-11-28,30-34,זכר,12043,219.0,0.0
2020-11-22,2020-11-28,30-34,לא ידוע,59,0.0,0.0
2020-11-22,2020-11-28,30-34,נקבה,13799,301.0,0.0
2020-11-22,2020-11-28,35-39,זכר,11848,231.0,0.0
2020-11-22,2020-11-28,35-39,לא ידוע,55,0.0,0.0
2020-11-22,2020-11-28,35-39,נקבה,13647,259.0,<15
2020-11-22,2020-11-28,40-44,זכר,11309,203.0,0.0
2020-11-22,2020-11-28,40-44,לא ידוע,45,<15,0.0
2020-11-22,2020-11-28,40-44,נקבה,13378,240.0,0.0
2020-11-22,2020-11-28,45-49,זכר,10577,185.0,0.0
2020-11-22,2020-11-28,45-49,לא ידוע,38,0.0,0.0
2020-11-22,2020-11-28,45-49,נקבה,13080,247.0,<15
2020-11-22,2020-11-28,50-54,זכר,9209,173.0,<15
2020-11-22,2020-11-28,50-54,לא ידוע,30,0.0,0.0
2020-11-22,2020-11-28,50-54,נקבה,11881,206.0,0.0
2020-11-22,2020-11-28,55-59,זכר,7989,142.0,<15
2020-11-22,2020-11-28,55-59,לא ידוע,<15,<15,0.0
2020-11-22,2020-11-28,55-59,נקבה,10460,174.0,0.0
2020-11-22,2020-11-28,60-64,זכר,7271,115.0,<15
2020-11-22,2020-11-28,60-64,לא ידוע,15,0.0,0.0
2020-11-22,2020-11-28,60-64,נקבה,9675,138.0,<15
2020-11-22,2020-11-28,65-69,זכר,6247,86.0,<15
2020-11-22,2020-11-28,65-69,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,65-69,נקבה,7348,118.0,<15
2020-11-22,2020-11-28,70-74,זכר,4842,83.0,<15
2020-11-22,2020-11-28,70-74,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,70-74,נקבה,5516,75.0,<15
2020-11-22,2020-11-28,75-79,זכר,2489,56.0,<15
2020-11-22,2020-11-28,75-79,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,75-79,נקבה,2888,40.0,<15
2020-11-22,2020-11-28,80+,זכר,3851,43.0,15.0
2020-11-22,2020-11-28,80+,לא ידוע,<15,0.0,0.0
2020-11-22,2020-11-28,80+,נקבה,6924,84.0,<15
2020-11-22,2020-11-28,NULL,זכר,2985,43.0,0.0
2020-11-22,2020-11-28,NULL,לא ידוע,587,<15,0.0
2020-11-22,2020-11-28,NULL,נקבה,2070,30.0,0.0
2020-11-29,2020-12-05,0-19,זכר,51123,1253.0,0.0
2020-11-29,2020-12-05,0-19,לא ידוע,166,<15,0.0
2020-11-29,2020-12-05,0-19,נקבה,44727,1187.0,0.0
2020-11-29,2020-12-05,20-24,זכר,13072,371.0,0.0
2020-11-29,2020-12-05,20-24,לא ידוע,18,0.0,0.0
2020-11-29,2020-12-05,20-24,נקבה,12883,482.0,0.0
2020-11-29,2020-12-05,25-29,זכר,12564,304.0,0.0
2020-11-29,2020-12-05,25-29,לא ידוע,33,<15,0.0
2020-11-29,2020-12-05,25-29,נקבה,14522,445.0,0.0
2020-11-29,2020-12-05,30-34,זכר,13526,323.0,0.0
2020-11-29,2020-12-05,30-34,לא ידוע,57,<15,0.0
2020-11-29,2020-12-05,30-34,נקבה,15813,377.0,0.0
2020-11-29,2020-12-05,35-39,זכר,13018,282.0,<15
2020-11-29,2020-12-05,35-39,לא ידוע,58,0.0,0.0
2020-11-29,2020-12-05,35-39,נקבה,15383,367.0,0.0
2020-11-29,2020-12-05,40-44,זכר,12735,279.0,<15
2020-11-29,2020-12-05,40-44,לא ידוע,38,<15,0.0
2020-11-29,2020-12-05,40-44,נקבה,15429,360.0,0.0
2020-11-29,2020-12-05,45-49,זכר,11965,291.0,0.0
2020-11-29,2020-12-05,45-49,לא ידוע,42,<15,0.0
2020-11-29,2020-12-05,45-49,נקבה,14961,293.0,0.0
2020-11-29,2020-12-05,50-54,זכר,10199,225.0,<15
2020-11-29,2020-12-05,50-54,לא ידוע,25,0.0,0.0
2020-11-29,2020-12-05,50-54,נקבה,13108,307.0,<15
2020-11-29,2020-12-05,55-59,זכר,8864,204.0,<15
2020-11-29,2020-12-05,55-59,לא ידוע,17,0.0,0.0
2020-11-29,2020-12-05,55-59,נקבה,11602,244.0,<15
2020-11-29,2020-12-05,60-64,זכר,7989,194.0,<15
2020-11-29,2020-12-05,60-64,לא ידוע,<15,<15,0.0
