,iso_code,date,total_cases_per_million,total_deaths_per_million
55196,SSD,2020-05-24,58.515,0.715
55197,SSD,2020-05-25,72.005,0.715
55198,SSD,2020-05-26,72.005,0.715
55199,SSD,2020-05-27,88.8,0.893
55200,SSD,2020-05-28,88.8,0.893
55201,SSD,2020-05-29,88.8,0.893
55202,SSD,2020-05-30,88.8,0.893
55203,SSD,2020-05-31,88.8,0.893
55204,SSD,2020-06-01,88.8,0.893
55205,SSD,2020-06-02,88.8,0.893
55206,SSD,2020-06-03,88.8,0.893
55207,SSD,2020-06-04,88.8,0.893
55208,SSD,2020-06-05,88.8,0.893
55209,SSD,2020-06-06,88.8,0.893
55210,SSD,2020-06-07,117.655,1.251
55211,SSD,2020-06-08,143.295,1.6969999999999998
55212,SSD,2020-06-09,143.295,1.6969999999999998
55213,SSD,2020-06-10,143.295,1.6969999999999998
55214,SSD,2020-06-11,149.191,2.144
55215,SSD,2020-06-12,149.191,2.144
55216,SSD,2020-06-13,151.245,2.412
55217,SSD,2020-06-14,151.245,2.412
55218,SSD,2020-06-15,151.245,2.412
55219,SSD,2020-06-16,158.66,2.68
55220,SSD,2020-06-17,161.966,2.7689999999999997
55221,SSD,2020-06-18,163.484,2.859
55222,SSD,2020-06-19,166.52200000000002,3.037
55223,SSD,2020-06-20,168.13,3.037
55224,SSD,2020-06-21,169.023,3.037
55225,SSD,2020-06-22,171.167,3.127
55226,SSD,2020-06-23,172.418,3.216
55227,SSD,2020-06-24,173.49,3.216
55228,SSD,2020-06-25,173.49,3.216
55229,SSD,2020-06-26,173.49,3.216
55230,SSD,2020-06-27,173.49,3.216
55231,SSD,2020-06-28,177.68900000000002,3.216
55232,SSD,2020-06-29,177.68900000000002,3.216
55233,SSD,2020-06-30,179.297,3.395
55234,SSD,2020-07-01,180.548,3.395
55235,SSD,2020-07-02,180.548,3.395
55236,SSD,2020-07-03,180.548,3.395
55237,SSD,2020-07-04,180.548,3.395
55238,SSD,2020-07-05,180.548,3.395
55239,SSD,2020-07-06,180.548,3.395
55240,SSD,2020-07-07,180.548,3.395
55241,SSD,2020-07-08,180.548,3.395
55242,SSD,2020-07-09,180.548,3.395
55243,SSD,2020-07-10,180.548,3.395
55244,SSD,2020-07-11,180.548,3.395
55245,SSD,2020-07-12,180.548,3.395
55246,SSD,2020-07-13,191.893,3.6630000000000003
55247,SSD,2020-07-14,191.893,3.6630000000000003
55248,SSD,2020-07-15,192.34,3.6630000000000003
55249,SSD,2020-07-16,193.94799999999998,3.6630000000000003
55250,SSD,2020-07-17,195.735,3.841
55251,SSD,2020-07-18,195.735,3.841
55252,SSD,2020-07-19,196.53900000000002,3.841
55253,SSD,2020-07-20,197.521,4.02
55254,SSD,2020-07-21,197.521,4.02
55255,SSD,2020-07-22,197.521,4.02
55256,SSD,2020-07-23,200.023,4.02
55257,SSD,2020-07-24,201.72,4.02
55258,SSD,2020-07-25,201.72,4.02
55259,SSD,2020-07-26,202.077,4.02
55260,SSD,2020-07-27,205.919,4.109
55261,SSD,2020-07-28,205.919,4.109
55262,SSD,2020-07-29,207.438,4.109
55263,SSD,2020-07-30,207.438,4.109
55264,SSD,2020-07-31,207.438,4.109
55265,SSD,2020-08-01,210.118,4.109
55266,SSD,2020-08-02,216.99599999999998,4.109
55267,SSD,2020-08-03,216.99599999999998,4.109
55268,SSD,2020-08-04,217.71099999999998,4.199
55269,SSD,2020-08-05,217.71099999999998,4.199
55270,SSD,2020-08-06,218.873,4.199
55271,SSD,2020-08-07,218.873,4.199
55272,SSD,2020-08-08,220.03400000000002,4.199
55273,SSD,2020-08-09,220.65900000000002,4.199
55274,SSD,2020-08-10,220.65900000000002,4.199
55275,SSD,2020-08-11,220.838,4.199
55276,SSD,2020-08-12,221.285,4.199
55277,SSD,2020-08-13,221.37400000000002,4.199
55278,SSD,2020-08-14,221.731,4.199
55279,SSD,2020-08-15,222.267,4.199
55280,SSD,2020-08-16,222.357,4.199
55281,SSD,2020-08-17,222.446,4.199
55282,SSD,2020-08-18,222.446,4.199
55283,SSD,2020-08-19,222.803,4.199
55284,SSD,2020-08-20,222.803,4.199
55285,SSD,2020-08-21,223.071,4.199
55286,SSD,2020-08-22,223.071,4.199
55287,SSD,2020-08-23,223.25,4.199
55288,SSD,2020-08-24,223.697,4.199
55289,SSD,2020-08-25,223.965,4.199
55290,SSD,2020-08-26,224.233,4.199
55291,SSD,2020-08-27,224.59,4.199
55292,SSD,2020-08-28,224.947,4.199
55293,SSD,2020-08-29,225.037,4.199
55294,SSD,2020-08-30,225.037,4.199
55295,SSD,2020-08-31,225.75099999999998,4.199
55296,SSD,2020-09-01,225.75099999999998,4.199
55297,SSD,2020-09-02,226.19799999999998,4.199
55298,SSD,2020-09-03,226.287,4.199
55299,SSD,2020-09-04,226.555,4.199
55300,SSD,2020-09-05,227.27,4.288
55301,SSD,2020-09-06,227.27,4.288
55302,SSD,2020-09-07,227.359,4.288
55303,SSD,2020-09-08,227.985,4.377
55304,SSD,2020-09-09,228.253,4.377
55305,SSD,2020-09-10,228.253,4.377
55306,SSD,2020-09-11,229.41400000000002,4.377
55307,SSD,2020-09-12,230.308,4.377
55308,SSD,2020-09-13,230.308,4.377
55309,SSD,2020-09-14,231.112,4.377
55310,SSD,2020-09-15,231.558,4.377
55311,SSD,2020-09-16,231.737,4.377
55312,SSD,2020-09-17,232.18400000000003,4.377
55313,SSD,2020-09-18,233.077,4.377
55314,SSD,2020-09-19,236.025,4.377
55315,SSD,2020-09-20,236.025,4.377
55316,SSD,2020-09-21,236.65,4.377
55317,SSD,2020-09-22,237.63299999999998,4.377
55318,SSD,2020-09-23,237.99,4.377
55319,SSD,2020-09-24,238.437,4.377
55320,SSD,2020-09-25,239.062,4.377
55321,SSD,2020-09-26,239.062,4.377
55322,SSD,2020-09-27,239.956,4.377
55323,SSD,2020-09-28,240.49200000000002,4.377
55324,SSD,2020-09-29,241.206,4.377
55325,SSD,2020-09-30,241.56400000000002,4.377
55326,SSD,2020-10-01,241.56400000000002,4.377
55327,SSD,2020-10-02,242.547,4.467
55328,SSD,2020-10-03,242.547,4.467
55329,SSD,2020-10-04,243.52900000000002,4.467
55330,SSD,2020-10-05,243.52900000000002,4.467
55331,SSD,2020-10-06,244.24400000000003,4.467
55332,SSD,2020-10-07,245.495,4.467
55333,SSD,2020-10-08,245.584,4.735
55334,SSD,2020-10-09,246.65599999999998,4.824
55335,SSD,2020-10-10,246.65599999999998,4.824
55336,SSD,2020-10-11,248.085,4.913
55337,SSD,2020-10-12,248.979,4.913
55338,SSD,2020-10-13,249.96099999999998,4.913
55339,SSD,2020-10-14,249.96099999999998,4.913
55340,SSD,2020-10-15,250.765,4.913
55341,SSD,2020-10-16,251.65900000000002,4.913
55342,SSD,2020-10-17,251.65900000000002,4.913
55343,SSD,2020-10-18,253.892,4.913
55344,SSD,2020-10-19,254.33900000000003,4.913
55345,SSD,2020-10-20,254.33900000000003,4.913
55346,SSD,2020-10-21,256.394,4.913
55347,SSD,2020-10-22,256.572,4.913
55348,SSD,2020-10-23,256.93,5.003
55349,SSD,2020-10-24,257.108,5.003
55350,SSD,2020-10-25,257.555,5.003
55351,SSD,2020-10-26,257.555,5.003
55352,SSD,2020-10-27,258.18,5.003
55353,SSD,2020-10-28,258.18,5.003
55354,SSD,2020-10-29,259.342,5.181
55355,SSD,2020-10-30,259.342,5.181
55356,SSD,2020-10-31,259.52,5.181
55357,SSD,2020-11-01,261.39599999999996,5.271
55358,SSD,2020-11-02,261.39599999999996,5.271
55359,SSD,2020-11-03,262.647,5.271
55360,SSD,2020-11-04,262.915,5.271
55361,SSD,2020-11-05,262.915,5.271
55362,SSD,2020-11-06,262.915,5.271
55363,SSD,2020-11-07,262.915,5.271
55364,SSD,2020-11-08,262.915,5.271
55365,SSD,2020-11-09,264.434,5.271
55366,SSD,2020-11-10,264.434,5.271
55367,SSD,2020-11-11,264.434,5.271
55368,SSD,2020-11-12,264.434,5.271
55369,SSD,2020-11-13,266.22,5.271
55370,SSD,2020-11-14,268.275,5.271
55371,SSD,2020-11-15,268.275,5.271
55372,SSD,2020-11-16,269.079,5.271
55373,SSD,2020-11-17,269.437,5.271
55374,SSD,2020-11-18,269.437,5.271
55375,SSD,2020-11-19,269.437,5.271
55376,SSD,2020-11-20,269.437,5.271
55377,SSD,2020-11-21,272.20599999999996,5.36
55378,SSD,2020-11-22,272.20599999999996,5.36
55379,SSD,2020-11-23,272.20599999999996,5.36
55380,SSD,2020-11-24,272.20599999999996,5.36
55381,SSD,2020-11-25,274.529,5.449
55382,SSD,2020-11-26,276.226,5.449
55383,SSD,2020-11-27,277.298,5.449
55384,SSD,2020-11-28,277.298,5.449
55385,SSD,2020-11-29,277.745,5.449
55386,SSD,2020-11-30,277.745,5.449
55387,SSD,2020-12-01,277.923,5.449
55388,SSD,2020-12-02,278.54900000000004,5.449
55389,SSD,2020-12-03,281.765,5.539
55390,SSD,2020-12-04,281.765,5.539
55391,SSD,2020-12-05,282.837,5.539
55392,SSD,2020-12-06,284.177,5.539
55393,SSD,2020-12-07,284.177,5.539
55394,SSD,2020-12-08,284.177,5.539
55395,SSD,2020-12-09,284.177,5.539
55396,SSD,2020-12-10,284.177,5.539
55397,SSD,2020-12-11,284.177,5.539
55398,SSD,2020-12-12,286.41,5.539
55399,SSD,2020-12-13,286.41,5.539
55400,SSD,2020-12-14,286.41,5.539
55401,SSD,2020-12-15,287.84,5.539
55402,SSD,2020-12-16,287.84,5.539
55403,SSD,2020-12-17,287.84,5.539
55404,SSD,2020-12-18,288.376,5.539
55405,SSD,2020-12-19,288.376,5.539
55406,SSD,2020-12-20,288.376,5.539
55407,SSD,2020-12-21,288.91200000000003,5.539
55408,SSD,2020-12-22,288.91200000000003,5.539
55409,SSD,2020-12-23,308.655,5.539
55410,SSD,2020-12-24,308.655,5.539
55411,SSD,2020-12-25,308.655,5.539
55412,SSD,2020-12-26,308.655,5.539
55413,SSD,2020-12-27,311.782,5.539
55414,SSD,2020-12-28,311.871,5.539
55415,SSD,2020-12-29,313.658,5.627999999999999
55416,SSD,2020-12-30,316.248,5.627999999999999
55417,SSD,2020-12-31,317.857,5.627999999999999
55418,SSD,2021-01-01,317.857,5.627999999999999
55419,SSD,2021-01-02,317.857,5.627999999999999
55420,SSD,2021-01-03,317.857,5.627999999999999
55421,SSD,2021-01-04,320.626,5.627999999999999
55422,SSD,2021-01-05,320.626,5.627999999999999
55423,SSD,2021-01-06,320.626,5.627999999999999
55424,SSD,2021-01-07,320.626,5.627999999999999
55425,SSD,2021-01-08,320.626,5.627999999999999
55426,SSD,2021-01-09,320.626,5.627999999999999
55427,SSD,2021-01-10,325.986,5.627999999999999
55428,SSD,2021-01-11,327.147,5.627999999999999
55429,SSD,2021-01-12,327.86199999999997,5.627999999999999
55430,SSD,2021-01-13,327.86199999999997,5.627999999999999
55431,SSD,2021-01-14,327.86199999999997,5.627999999999999
55432,SSD,2021-01-15,327.86199999999997,5.627999999999999
55433,SSD,2021-01-16,327.86199999999997,5.627999999999999
55434,SSD,2021-01-17,329.917,5.627999999999999
55435,SSD,2021-01-18,330.81,5.627999999999999
55436,SSD,2021-01-19,336.08099999999996,5.7170000000000005
55437,SSD,2021-01-20,337.064,5.7170000000000005
55438,SSD,2021-01-21,338.404,5.7170000000000005
55439,SSD,2021-01-22,338.404,5.7170000000000005
55440,SSD,2021-01-23,338.404,5.7170000000000005
55441,SSD,2021-01-24,338.404,5.7170000000000005
55442,SSD,2021-01-25,338.404,5.7170000000000005
55443,SSD,2021-01-26,338.404,5.7170000000000005
55444,SSD,2021-01-27,338.404,5.7170000000000005
55445,SSD,2021-01-28,351.0,5.7170000000000005
55446,SSD,2021-01-29,351.0,5.7170000000000005
55447,SSD,2021-01-30,351.0,5.7170000000000005
55448,SSD,2021-01-31,351.0,5.7170000000000005
55449,SSD,2021-02-01,351.0,5.7170000000000005
55450,SSD,2021-02-02,351.0,5.7170000000000005
55451,SSD,2021-02-03,351.0,5.7170000000000005
55452,SSD,2021-02-04,381.19599999999997,5.896
55453,SSD,2021-02-05,389.05699999999996,5.896
55454,SSD,2021-02-06,389.05699999999996,5.896
55455,SSD,2021-02-07,389.05699999999996,5.896
55456,SSD,2021-02-08,411.74800000000005,5.896
55457,SSD,2021-02-09,429.16900000000004,6.164
55458,SSD,2021-02-10,443.105,6.343
55459,SSD,2021-02-11,443.105,6.343
55460,SSD,2021-02-12,458.65,6.432
55461,SSD,2021-02-13,474.37300000000005,6.611000000000001
55462,SSD,2021-02-14,483.574,6.611000000000001
55463,SSD,2021-02-15,496.885,6.879
55464,SSD,2021-02-16,510.10699999999997,7.058
55465,SSD,2021-02-17,529.0459999999999,7.058
55466,SSD,2021-02-18,543.519,7.415
55467,SSD,2021-02-19,560.76,7.415
55468,SSD,2021-02-20,573.2669999999999,7.593999999999999
55469,SSD,2021-02-21,588.097,7.683
55470,SSD,2021-02-22,619.186,7.772
55471,SSD,2021-02-23,634.105,7.772
55472,SSD,2021-02-24,645.361,7.772
55473,SSD,2021-02-25,656.528,7.772
55474,SSD,2021-02-26,678.684,8.04
55475,SSD,2021-02-27,694.2280000000001,8.308
55476,SSD,2021-02-28,708.075,8.308
55477,SSD,2021-03-01,715.579,8.398
55478,SSD,2021-03-02,727.55,8.487
55479,SSD,2021-03-03,741.933,8.666
55480,SSD,2021-03-04,751.671,8.934
55481,SSD,2021-03-05,761.7660000000001,8.934
55482,SSD,2021-03-06,775.166,9.112
55483,SSD,2021-03-07,783.117,9.112
55484,SSD,2021-03-08,792.408,9.112
55485,SSD,2021-03-09,792.408,9.112
55486,SSD,2021-03-10,792.408,9.112
55487,SSD,2021-03-11,822.335,9.202
55488,SSD,2021-03-12,833.86,9.291
55489,SSD,2021-03-13,842.347,9.291
55490,SSD,2021-03-14,847.796,9.291
55491,SSD,2021-03-15,853.5139999999999,9.291
55492,SSD,2021-03-16,858.784,9.47
55493,SSD,2021-03-17,866.0210000000001,9.47
55494,SSD,2021-03-18,872.6310000000001,9.47
55495,SSD,2021-03-19,876.294,9.47
55496,SSD,2021-03-20,879.868,9.47
55497,ESP,2020-02-01,0.021,0.0
55498,ESP,2020-02-02,0.021,0.0
55499,ESP,2020-02-03,0.021,0.0
55500,ESP,2020-02-04,0.021,0.0
55501,ESP,2020-02-05,0.021,0.0
55502,ESP,2020-02-06,0.021,0.0
55503,ESP,2020-02-07,0.021,0.0
55504,ESP,2020-02-08,0.021,0.0
55505,ESP,2020-02-09,0.043,0.0
55506,ESP,2020-02-10,0.043,0.0
55507,ESP,2020-02-11,0.043,0.0
55508,ESP,2020-02-12,0.043,0.0
55509,ESP,2020-02-13,0.043,0.0
55510,ESP,2020-02-14,0.043,0.0
55511,ESP,2020-02-15,0.043,0.0
55512,ESP,2020-02-16,0.043,0.0
55513,ESP,2020-02-17,0.043,0.0
55514,ESP,2020-02-18,0.043,0.0
55515,ESP,2020-02-19,0.043,0.0
55516,ESP,2020-02-20,0.043,0.0
55517,ESP,2020-02-21,0.043,0.0
55518,ESP,2020-02-22,0.043,0.0
55519,ESP,2020-02-23,0.043,0.0
55520,ESP,2020-02-24,0.043,0.0
55521,ESP,2020-02-25,0.128,0.0
55522,ESP,2020-02-26,0.278,0.0
55523,ESP,2020-02-27,0.321,0.0
55524,ESP,2020-02-28,0.684,0.0
55525,ESP,2020-02-29,0.9620000000000001,0.0
55526,ESP,2020-03-01,1.797,0.0
55527,ESP,2020-03-02,2.5669999999999997,0.0
55528,ESP,2020-03-03,3.529,0.021
55529,ESP,2020-03-04,4.748,0.043
55530,ESP,2020-03-05,5.54,0.064
55531,ESP,2020-03-06,8.555,0.107
55532,ESP,2020-03-07,10.694,0.214
55533,ESP,2020-03-08,14.394,0.364
55534,ESP,2020-03-09,22.95,0.599
55535,ESP,2020-03-10,36.253,0.7490000000000001
55536,ESP,2020-03-11,48.701,1.155
55537,ESP,2020-03-12,48.701,1.176
55538,ESP,2020-03-13,111.90299999999999,2.845
55539,ESP,2020-03-14,136.692,4.171
55540,ESP,2020-03-15,166.785,6.181
55541,ESP,2020-03-16,212.641,7.315
55542,ESP,2020-03-17,251.268,11.4
55543,ESP,2020-03-18,297.51,13.325
55544,ESP,2020-03-19,384.19599999999997,17.752
55545,ESP,2020-03-20,436.533,22.308000000000003
55546,ESP,2020-03-21,542.7040000000001,29.409000000000002
55547,ESP,2020-03-22,615.295,37.9
55548,ESP,2020-03-23,751.495,49.428000000000004
55549,ESP,2020-03-24,853.068,60.058
55550,ESP,2020-03-25,1059.036,78.003
55551,ESP,2020-03-26,1235.938,93.359
55552,ESP,2020-03-27,1405.61,109.89299999999999
55553,ESP,2020-03-28,1566.364,127.944
55554,ESP,2020-03-29,1713.408,145.504
55555,ESP,2020-03-30,1881.219,165.03099999999998
55556,ESP,2020-03-31,2051.619,181.03
55557,ESP,2020-04-01,2226.895,200.771
55558,ESP,2020-04-02,2396.867,221.325
55559,ESP,2020-04-03,2549.45,239.505
55560,ESP,2020-04-04,2698.505,255.525
55561,ESP,2020-04-05,2815.6690000000003,270.368
55562,ESP,2020-04-06,2923.23,285.34
55563,ESP,2020-04-07,3035.882,300.397
55564,ESP,2020-04-08,3170.157,316.374
55565,ESP,2020-04-09,3277.1409999999996,330.38300000000004
55566,ESP,2020-04-10,3385.172,343.94300000000004
55567,ESP,2020-04-11,3486.8520000000003,355.17199999999997
55568,ESP,2020-04-12,3568.212,368.069
55569,ESP,2020-04-13,3638.1090000000004,379.769
55570,ESP,2020-04-14,3690.3390000000004,386.185
55571,ESP,2020-04-15,3799.4829999999997,400.13
55572,ESP,2020-04-16,3955.702,413.11300000000006
55573,ESP,2020-04-17,4081.7,427.806
55574,ESP,2020-04-18,4100.670999999999,428.68300000000005
55575,ESP,2020-04-19,4249.276,437.45300000000003
55576,ESP,2020-04-20,4282.129,445.986
55577,ESP,2020-04-21,4366.997,455.18300000000005
55578,ESP,2020-04-22,4457.063,464.48699999999997
55579,ESP,2020-04-23,4556.197,473.898
55580,ESP,2020-04-24,4341.588,481.74800000000005
55581,ESP,2020-04-25,4403.934,489.832
55582,ESP,2020-04-26,4440.915,495.99199999999996
55583,ESP,2020-04-27,4480.076,503.07199999999995
55584,ESP,2020-04-28,4508.052,509.509
55585,ESP,2020-04-29,4553.907999999999,519.198
55586,ESP,2020-04-30,4564.988,524.93
55587,ESP,2020-05-01,4603.08,524.93
55588,ESP,2020-05-02,4632.295999999999,536.8430000000001
55589,ESP,2020-05-03,4651.2029999999995,540.351
55590,ESP,2020-05-04,4662.86,543.859
55591,ESP,2020-05-05,4691.049,547.816
55592,ESP,2020-05-06,4712.352,553.034
55593,ESP,2020-05-07,4736.35,557.59
55594,ESP,2020-05-08,4766.5070000000005,562.488
55595,ESP,2020-05-09,4781.928,566.316
55596,ESP,2020-05-10,4798.44,569.375
55597,ESP,2020-05-11,4864.443,572.006
55598,ESP,2020-05-12,4877.148,575.77
55599,ESP,2020-05-13,4891.286,579.705
55600,ESP,2020-05-14,4909.444,584.347
55601,ESP,2020-05-15,4923.197,587.298
55602,ESP,2020-05-16,4934.212,589.523
55603,ESP,2020-05-17,4934.212,589.523
55604,ESP,2020-05-18,4953.6320000000005,592.645
55605,ESP,2020-05-19,4962.851,594.121
55606,ESP,2020-05-20,4973.93,596.474
55607,ESP,2020-05-21,4984.2390000000005,597.586
55608,ESP,2020-05-22,5022.459,612.3009999999999
55609,ESP,2020-05-23,5032.4259999999995,613.37
55610,ESP,2020-05-24,5042.735,614.953
55611,ESP,2020-05-25,5034.779,573.931
55612,ESP,2020-05-26,5053.151,579.9830000000001
55613,ESP,2020-05-27,5053.151,579.9830000000001
55614,ESP,2020-05-28,5088.378,580.026
55615,ESP,2020-05-29,5102.451,580.069
55616,ESP,2020-05-30,5116.653,580.155
55617,ESP,2020-05-31,5122.021,580.197
55618,ESP,2020-06-01,5125.4220000000005,580.197
55619,ESP,2020-06-02,5131.71,580.197
55620,ESP,2020-06-03,5140.137,580.219
55621,ESP,2020-06-04,5147.281,580.326
55622,ESP,2020-06-05,5154.082,580.347
55623,ESP,2020-06-06,5161.183,580.368
55624,ESP,2020-06-07,5166.316,580.39
55625,ESP,2020-06-08,5169.888,580.39
55626,ESP,2020-06-09,5175.214,580.39
55627,ESP,2020-06-10,5181.93,580.39
55628,ESP,2020-06-11,5191.062,580.39
55629,ESP,2020-06-12,5201.799,580.39
55630,ESP,2020-06-13,5210.269,580.39
55631,ESP,2020-06-14,5217.177,580.39
55632,ESP,2020-06-15,5221.049,580.39
55633,ESP,2020-06-16,5225.733,580.39
55634,ESP,2020-06-17,5233.326,580.39
55635,ESP,2020-06-18,5245.838000000001,580.39
55636,ESP,2020-06-19,5252.404,605.606
55637,ESP,2020-06-20,5260.168000000001,605.756
55638,ESP,2020-06-21,5267.311,605.778
55639,ESP,2020-06-22,5272.273,605.799
55640,ESP,2020-06-23,5277.578,605.82
55641,ESP,2020-06-24,5284.721,605.863
55642,ESP,2020-06-25,5293.276999999999,605.927
55643,ESP,2020-06-26,5302.238,606.0980000000001
55644,ESP,2020-06-27,5314.3009999999995,606.163
55645,ESP,2020-06-28,5320.7390000000005,606.205
55646,ESP,2020-06-29,5325.017,606.27
55647,ESP,2020-06-30,5331.455,606.462
55648,ESP,2020-07-01,5339.753000000001,606.655
55649,ESP,2020-07-02,5349.25,606.74
55650,ESP,2020-07-03,5358.703,607.104
55651,ESP,2020-07-04,5358.703,607.104
55652,ESP,2020-07-05,5358.703,607.104
55653,ESP,2020-07-06,5385.31,607.168
55654,ESP,2020-07-07,5392.603,607.253
55655,ESP,2020-07-08,5400.795,607.339
55656,ESP,2020-07-09,5412.409000000001,607.446
55657,ESP,2020-07-10,5430.632,607.489
55658,ESP,2020-07-11,5430.632,607.489
55659,ESP,2020-07-12,5430.632,607.489
55660,ESP,2020-07-13,5474.37,607.553
55661,ESP,2020-07-14,5488.615,607.617
55662,ESP,2020-07-15,5507.33,607.703
55663,ESP,2020-07-16,5536.439,607.7669999999999
55664,ESP,2020-07-17,5566.382,607.852
55665,ESP,2020-07-18,5566.382,607.852
55666,ESP,2020-07-19,5566.382,607.852
55667,ESP,2020-07-20,5664.361999999999,607.895
55668,ESP,2020-07-21,5693.406999999999,607.938
55669,ESP,2020-07-22,5722.431,607.981
55670,ESP,2020-07-23,5778.361,608.045
55671,ESP,2020-07-24,5826.590999999999,608.109
55672,ESP,2020-07-25,5826.590999999999,608.109
55673,ESP,2020-07-26,5826.590999999999,608.109
55674,ESP,2020-07-27,5962.641,608.1519999999999
55675,ESP,2020-07-28,6001.7390000000005,608.194
55676,ESP,2020-07-29,6045.178000000001,608.3009999999999
55677,ESP,2020-07-30,6104.83,608.344
55678,ESP,2020-07-31,6170.9619999999995,608.387
55679,ESP,2020-08-01,6170.9619999999995,608.387
55680,ESP,2020-08-02,6170.9619999999995,608.387
55681,ESP,2020-08-03,6353.446,608.964
55682,ESP,2020-08-04,6476.642,609.521
55683,ESP,2020-08-05,6539.802,609.5419999999999
55684,ESP,2020-08-06,6627.236,609.563
55685,ESP,2020-08-07,6723.633000000001,609.627
55686,ESP,2020-08-08,6723.633000000001,609.627
55687,ESP,2020-08-09,6723.633000000001,609.627
55688,ESP,2020-08-10,6907.956,611.189
55689,ESP,2020-08-11,6985.638000000001,611.2959999999999
55690,ESP,2020-08-12,7053.482,611.253
55691,ESP,2020-08-13,7214.9619999999995,611.809
55692,ESP,2020-08-14,7332.148,612.066
55693,ESP,2020-08-15,7332.148,612.066
55694,ESP,2020-08-16,7332.148,612.066
55695,ESP,2020-08-17,7680.113,612.686
55696,ESP,2020-08-18,7789.491999999999,613.1990000000001
55697,ESP,2020-08-19,7932.172,615.9159999999999
55698,ESP,2020-08-20,8082.724,616.258
55699,ESP,2020-08-21,8256.995,616.793
55700,ESP,2020-08-22,8256.995,616.793
55701,ESP,2020-08-23,8256.995,616.793
55702,ESP,2020-08-24,8671.541,617.52
55703,ESP,2020-08-25,8823.76,618.632
55704,ESP,2020-08-26,8979.809000000001,619.637
55705,ESP,2020-08-27,9186.376,620.172
55706,ESP,2020-08-28,9395.530999999999,620.493
55707,ESP,2020-08-29,9395.530999999999,620.493
55708,ESP,2020-08-30,9395.530999999999,620.493
55709,ESP,2020-08-31,9899.693000000001,622.268
55710,ESP,2020-09-01,10073.258,623.508
55711,ESP,2020-09-02,10256.79,624.4069999999999
55712,ESP,2020-09-03,10448.407,625.262
55713,ESP,2020-09-04,10672.47,629.198
55714,ESP,2020-09-05,10672.47,629.198
55715,ESP,2020-09-06,10672.47,629.198
55716,ESP,2020-09-07,11240.54,631.294
55717,ESP,2020-09-08,11432.264,632.962
55718,ESP,2020-09-09,11621.891000000001,633.689
55719,ESP,2020-09-10,11852.114,635.2080000000001
55720,ESP,2020-09-11,12112.686000000002,636.234
55721,ESP,2020-09-12,12112.686000000002,636.234
55722,ESP,2020-09-13,12112.686000000002,636.234
55723,ESP,2020-09-14,12698.808,638.395
55724,ESP,2020-09-15,12900.648000000001,641.731
55725,ESP,2020-09-16,13140.046,646.8430000000001
55726,ESP,2020-09-17,13381.54,650.308
55727,ESP,2020-09-18,13689.295,652.2330000000001
55728,ESP,2020-09-19,13689.295,652.2330000000001
55729,ESP,2020-09-20,13689.295,652.2330000000001
55730,ESP,2020-09-21,14361.483,655.826
55731,ESP,2020-09-22,14592.454,660.9810000000001
55732,ESP,2020-09-23,14833.905,663.7610000000001
55733,ESP,2020-09-24,15061.753,665.558
55734,ESP,2020-09-25,15324.229,667.9960000000001
55735,ESP,2020-09-26,15324.229,667.9960000000001
55736,ESP,2020-09-27,15324.229,667.9960000000001
55737,ESP,2020-09-28,16004.052,671.824
55738,ESP,2020-09-29,16004.052,671.824
55739,ESP,2020-09-30,16451.536,679.952
55740,ESP,2020-10-01,16652.991,683.8439999999999
55741,ESP,2020-10-02,16895.213,686.2610000000001
55742,ESP,2020-10-03,16895.213,686.2610000000001
55743,ESP,2020-10-04,16895.213,686.2610000000001
55744,ESP,2020-10-05,17397.407,689.2339999999999
55745,ESP,2020-10-06,17654.023,694.817
55746,ESP,2020-10-07,17878.406000000003,696.442
55747,ESP,2020-10-08,18144.112,699.137
55748,ESP,2020-10-09,18417.624,704.2919999999999
55749,ESP,2020-10-10,18417.624,704.2919999999999
55750,ESP,2020-10-11,18417.624,704.2919999999999
55751,ESP,2020-10-12,19013.413,708.462
55752,ESP,2020-10-13,19165.654,710.173
55753,ESP,2020-10-14,19421.671000000002,714.643
55754,ESP,2020-10-15,19706.519,717.638
55755,ESP,2020-10-16,20031.32,722.3860000000001
55756,ESP,2020-10-17,20031.32,722.3860000000001
55757,ESP,2020-10-18,20031.32,722.3860000000001
55758,ESP,2020-10-19,20841.697,727.0269999999999
55759,ESP,2020-10-20,21138.415,731.69
55760,ESP,2020-10-21,21501.437,735.0260000000001
55761,ESP,2020-10-22,21950.289,738.342
55762,ESP,2020-10-23,22374.866,743.2819999999999
55763,ESP,2020-10-24,22374.866,743.2819999999999
55764,ESP,2020-10-25,22374.866,743.2819999999999
55765,ESP,2020-10-26,23491.072999999997,749.25
55766,ESP,2020-10-27,23885.0,754.96
55767,ESP,2020-10-28,24307.737999999998,758.553
55768,ESP,2020-10-29,24812.071,762.2539999999999
55769,ESP,2020-10-30,25359.502,767.365
55770,ESP,2020-10-31,25359.502,767.365
55771,ESP,2020-11-01,25359.502,767.365
55772,ESP,2020-11-02,26536.257999999998,775.471
55773,ESP,2020-11-03,26935.554,780.562
55774,ESP,2020-11-04,27471.157000000003,815.275
55775,ESP,2020-11-05,27939.73,823.1460000000001
55776,ESP,2020-11-06,28421.306,830.567
55777,ESP,2020-11-07,28421.306,830.567
55778,ESP,2020-11-08,28421.306,830.567
